id,Gender,Age,Height,Weight,BMI,Running_time,Distance,Calories
43,Female,26,194,58,24,50.29426373,5.592458778,462.7741749
44,Female,54,169,56,23.3,95.52302653,13.52713589,662.935311
44,Female,54,169,56,23.3,90.75086396,12.99479078,641.0822869
44,Female,54,169,56,23.3,91.61477853,13.24040089,645.4375607
44,Female,54,169,56,23.3,95.61529454,13.53895578,661.4337476
44,Female,54,169,56,23.3,91.78136425,13.00301598,648.6642874
44,Female,54,169,56,23.3,94.07557438,13.09798326,627.5902459
44,Female,54,169,56,23.3,92.97007046,12.78875795,652.0844577
44,Female,54,169,56,23.3,94.19983787,12.80887585,662.7435597
44,Female,54,169,56,23.3,89.81016798,13.05757827,653.669134
44,Female,54,169,56,23.3,87.19143914,12.99419869,669.2170788
45,Female,50,150,77,27.5,44.25020985,4.597045115,612.3836834
45,Female,50,150,77,27.5,45.85546916,4.326064268,609.4519783
45,Female,50,150,77,27.5,44.62786312,4.269612444,617.5557678
45,Female,50,150,77,27.5,44.41381377,4.380146924,624.0160454
45,Female,50,150,77,27.5,45.32036052,4.016640311,598.4084315
45,Female,50,150,77,27.5,41.10183931,4.188047547,637.5591606
45,Female,50,150,77,27.5,43.88767394,4.598590429,609.0384582
45,Female,50,150,77,27.5,43.75473031,4.466699542,615.4160991
45,Female,50,150,77,27.5,44.44326467,4.148597711,627.7933239
45,Female,50,150,77,27.5,43.66926914,4.165856759,641.0395404
46,Female,59,157,63,25.9,49.42892982,3.739813993,683.7693977
46,Female,59,157,63,25.9,53.82196556,3.303449346,643.8908793
46,Female,59,157,63,25.9,56.93080384,3.507527807,661.7953017
46,Female,59,157,63,25.9,55.48114404,3.441238064,647.9805412
46,Female,59,157,63,25.9,52.86000211,4.003778615,672.1439966
46,Female,59,157,63,25.9,58.14425647,3.71407867,655.1508393
46,Female,59,157,63,25.9,54.34281655,3.523412917,658.1908745
46,Female,59,157,63,25.9,51.8166767,3.382675081,663.762809
46,Female,59,157,63,25.9,52.617286,3.442307585,645.3375215
46,Female,59,157,63,25.9,53.22209238,3.525116991,655.4605352
47,Female,61,195,80,27.8,48.43646777,7.55273117,896.7078731
47,Female,61,195,80,27.8,45.08127095,7.626868192,877.987855
47,Female,61,195,80,27.8,47.08712851,7.503011051,868.5813276
47,Female,61,195,80,27.8,46.82085964,7.433731984,875.8960561
47,Female,61,195,80,27.8,44.98006984,7.566691959,890.0359319
47,Female,61,195,80,27.8,44.46233055,7.432452912,884.893084
47,Female,61,195,80,27.8,43.13887274,7.693431926,859.6597438
47,Female,61,195,80,27.8,47.74704461,7.475662397,859.4019668
47,Female,61,195,80,27.8,46.81398309,7.286523777,861.7177062
47,Female,61,195,80,27.8,44.34643512,7.687843046,873.016544
48,Male,41,165,68,28.9,99.11661169,3.749828179,509.5328307
48,Male,41,165,68,28.9,94.64047723,3.463185983,493.9510555
48,Male,41,165,68,28.9,97.94368803,3.547328347,513.7226638
48,Male,41,165,68,28.9,94.56985727,3.580387249,495.8632281
48,Male,41,165,68,28.9,98.40229938,3.347143299,514.137263
48,Male,41,165,68,28.9,96.628238,3.393646925,486.3012902
48,Male,41,165,68,28.9,96.29139398,3.461239872,492.5416497
48,Male,41,165,68,28.9,98.68219514,3.681322806,506.1831631
48,Male,41,165,68,28.9,95.4211294,3.350466019,493.3115555
48,Male,41,165,68,28.9,93.0378784,3.636896704,490.3319029
49,Female,32,163,96,25.6,102.3254901,14.09818612,489.5348667
49,Female,32,163,96,25.6,108.7182374,14.54101147,513.5684437
49,Female,32,163,96,25.6,110.6318267,14.53839626,502.6257677
49,Female,32,163,96,25.6,105.1649061,13.99725982,504.4788965
49,Female,32,163,96,25.6,109.0237405,14.1118554,500.0190186
49,Female,32,163,96,25.6,110.4361498,14.02102151,522.7909623
49,Female,32,163,96,25.6,107.2676371,14.21703254,508.6677743
49,Female,32,163,96,25.6,105.8361359,14.50603455,475.2378786
49,Female,32,163,96,25.6,107.2145481,14.56056116,502.6530993
49,Female,32,163,96,25.6,105.5055452,14.51716186,523.2817
50,Female,49,161,65,29.8,80.51994636,12.44705946,485.6017804
50,Female,49,161,65,29.8,79.00314179,12.86530758,467.2725946
50,Female,49,161,65,29.8,83.99374996,12.94940056,472.281662
50,Female,49,161,65,29.8,82.97648784,12.81642015,473.2310618
50,Female,49,161,65,29.8,79.72372582,13.39248157,512.1044934
50,Female,49,161,65,29.8,84.02540958,13.08462993,493.3400338
50,Female,49,161,65,29.8,79.86704566,12.73712912,482.0707621
50,Female,49,161,65,29.8,79.67955103,13.29601974,479.0318106
50,Female,49,161,65,29.8,83.26009723,13.0508533,471.5271738
50,Female,49,161,65,29.8,83.72677154,12.60699331,490.4171678
51,Male,49,172,54,25.5,78.50254195,12.75701368,590.4761556
51,Male,49,172,54,25.5,83.60691332,12.86633238,599.3650833
51,Male,49,172,54,25.5,80.16476417,12.56856576,600.3587407
51,Male,49,172,54,25.5,78.97712533,12.47994487,590.6721546
51,Male,49,172,54,25.5,78.23642802,12.45010209,597.3069212
51,Male,49,172,54,25.5,80.53422196,12.88863144,607.2746564
51,Male,49,172,54,25.5,79.3059346,12.49340399,587.4273202
51,Male,49,172,54,25.5,82.48982156,12.3202552,594.0869938
51,Male,49,172,54,25.5,80.83397673,12.50968591,613.3172971
51,Male,49,172,54,25.5,77.59079625,12.74040379,593.4716885
52,Female,41,164,84,25.8,66.27733387,10.72989869,216.0562277
52,Female,41,164,84,25.8,67.53777861,10.79352492,218.2989176
52,Female,41,164,84,25.8,67.42636085,10.93051986,219.8239698
52,Female,41,164,84,25.8,69.42830827,10.56232593,207.443526
52,Female,41,164,84,25.8,68.38047306,10.33823223,215.1808754
52,Female,41,164,84,25.8,71.86741799,10.12312991,205.4274108
52,Female,41,164,84,25.8,67.16049655,10.54885219,207.2928079
52,Female,41,164,84,25.8,70.62411323,10.43004943,228.4821658
52,Female,41,164,84,25.8,70.28242013,10.14784884,210.3129389
52,Female,41,164,84,25.8,68.3197801,10.361981,207.5321091
53,Male,58,177,61,24.9,75.57092584,5.869990734,926.8623264
53,Male,58,177,61,24.9,81.34079785,5.450500798,916.9928659
53,Male,58,177,61,24.9,76.21452993,5.555573618,896.1888042
53,Male,58,177,61,24.9,82.92751469,5.411474839,905.7526763
53,Male,58,177,61,24.9,83.45652148,5.762678623,879.8193769
53,Male,58,177,61,24.9,77.33814662,5.763420028,886.3446846
53,Male,58,177,61,24.9,83.41351485,6.086206146,907.8371342
53,Male,58,177,61,24.9,79.79147206,5.61791777,908.4957132
53,Male,58,177,61,24.9,79.53076593,5.973740984,924.5349373
53,Male,58,177,61,24.9,81.16626429,5.990323812,891.4751861
54,Female,29,183,74,19.5,99.37526102,9.483024372,814.079582
54,Female,29,183,74,19.5,99.3824425,9.307354938,820.9717425
54,Female,29,183,74,19.5,100.5596804,9.248087567,800.8222981
54,Female,29,183,74,19.5,98.83611828,9.230085245,830.9413732
54,Female,29,183,74,19.5,98.48345698,9.511769534,844.4997464
54,Female,29,183,74,19.5,99.58212789,9.411375091,818.4162766
54,Female,29,183,74,19.5,98.65957519,9.578245292,808.1789199
54,Female,29,183,74,19.5,98.9422907,9.03437476,798.075867
54,Female,29,183,74,19.5,98.57330911,9.16726945,834.7871516
54,Female,29,183,74,19.5,101.0678406,9.393138999,831.8817632
55,Male,56,151,70,26.9,35.64330601,10.18139676,453.6338284
55,Male,56,151,70,26.9,35.39977805,9.90074267,469.7097317
55,Male,56,151,70,26.9,37.96821665,9.93580103,474.027601
55,Male,56,151,70,26.9,34.92243819,10.5912589,464.7147206
55,Male,56,151,70,26.9,36.07567386,10.02017217,465.7539051
55,Male,56,151,70,26.9,34.8522633,10.15791286,467.6826445
55,Male,56,151,70,26.9,35.79246135,9.957977008,468.6574013
55,Male,56,151,70,26.9,33.85747698,9.916497621,469.0328458
55,Male,56,151,70,26.9,35.4275353,10.34940847,467.1557209
55,Male,56,151,70,26.9,36.07979292,10.46687947,459.4951034
56,Female,19,181,85,24.8,95.58918044,9.10989569,799.0748292
56,Female,19,181,85,24.8,97.21896985,9.636865263,794.5536178
56,Female,19,181,85,24.8,97.15172791,9.278709142,804.5770617
56,Female,19,181,85,24.8,96.43094152,9.188463413,784.9603024
56,Female,19,181,85,24.8,95.76046997,9.405654007,792.7655608
56,Female,19,181,85,24.8,97.20326196,9.36514412,810.8152932
56,Female,19,181,85,24.8,95.88369115,9.320178225,800.3570048
56,Female,19,181,85,24.8,100.6951671,8.867112428,812.2906527
56,Female,19,181,85,24.8,96.17777318,9.240611995,798.7581069
56,Female,19,181,85,24.8,92.70029298,9.382805255,811.9762623
57,Female,20,172,72,23.7,34.43494923,6.101633192,798.3167208
57,Female,20,172,72,23.7,34.96232204,6.336711266,802.7534661
57,Female,20,172,72,23.7,36.1439187,6.126672689,797.9083563
57,Female,20,172,72,23.7,38.23925471,6.214694724,812.6766698
57,Female,20,172,72,23.7,35.5741416,6.197876867,801.7571936
57,Female,20,172,72,23.7,36.06493132,6.031771388,809.5496694
57,Female,20,172,72,23.7,34.70883824,6.023714047,809.6947373
57,Female,20,172,72,23.7,35.49454855,6.353939352,788.7035426
57,Female,20,172,72,23.7,36.19038564,6.058918982,813.0733697
57,Female,20,172,72,23.7,35.905731,6.101400822,802.2801564
58,Male,54,171,65,29,83.42661299,8.747711853,949.9094144
58,Male,54,171,65,29,79.44242456,9.458908364,974.2604195
58,Male,54,171,65,29,82.86073325,9.407800459,963.5484995
58,Male,54,171,65,29,80.36407792,9.18371032,982.730781
58,Male,54,171,65,29,80.39794064,9.268077504,971.0483483
58,Male,54,171,65,29,79.1805138,9.205678206,974.0247747
58,Male,54,171,65,29,83.2670648,9.398772078,976.607369
58,Male,54,171,65,29,80.37530465,9.270373105,985.2888664
58,Male,54,171,65,29,81.66718242,9.458953468,960.8268075
58,Male,54,171,65,29,79.39703794,9.162641731,980.4346593
59,Male,34,174,88,21.9,100.6676492,8.914447728,554.0975264
59,Male,34,174,88,21.9,104.6039599,9.320924569,586.7974282
59,Male,34,174,88,21.9,102.5683438,8.642373707,566.3103527
59,Male,34,174,88,21.9,99.5929741,9.138029573,549.1215553
59,Male,34,174,88,21.9,98.9526676,8.980853057,570.1565937
59,Male,34,174,88,21.9,101.6386378,8.843605313,564.9001454
59,Male,34,174,88,21.9,104.9338395,8.84017382,565.6757788
59,Male,34,174,88,21.9,99.59689713,8.78894235,545.1633935
59,Male,34,174,88,21.9,101.5638528,8.945362549,562.8808742
59,Male,34,174,88,21.9,102.3876455,8.763190453,554.6341897
60,Male,19,171,94,24.5,71.56125021,15.02068588,454.0541687
60,Male,19,171,94,24.5,70.14774705,14.81673616,438.6664429
60,Male,19,171,94,24.5,71.37008324,14.97649824,456.2558235
60,Male,19,171,94,24.5,66.91354579,15.37214232,454.3934458
60,Male,19,171,94,24.5,71.08867021,15.1729701,469.2959962
60,Male,19,171,94,24.5,70.30519,15.04129052,455.2920398
60,Male,19,171,94,24.5,72.97609978,15.00591458,448.8552176
60,Male,19,171,94,24.5,70.41685802,14.91493248,461.0665077
60,Male,19,171,94,24.5,73.98882957,15.44198921,448.3573453
60,Male,19,171,94,24.5,71.40132458,15.0416664,473.0717054
61,Male,19,171,91,26.5,94.00045445,13.77423496,340.2712816
61,Male,19,171,91,26.5,90.34687682,13.71375723,341.4486569
61,Male,19,171,91,26.5,92.92633393,13.79869159,332.1540563
61,Male,19,171,91,26.5,92.10908718,13.75371475,337.2700514
61,Male,19,171,91,26.5,90.91941572,13.82756954,347.6383862
61,Male,19,171,91,26.5,92.16976942,13.7715388,337.3477776
61,Male,19,171,91,26.5,93.25984037,13.75803471,338.8549944
61,Male,19,171,91,26.5,89.50260269,13.57598712,333.9089419
61,Male,19,171,91,26.5,91.85129312,13.80003426,322.9425107
61,Male,19,171,91,26.5,90.99168617,13.45205895,334.4349167
62,Male,45,198,88,27.7,43.95762772,8.556258463,467.7054347
62,Male,45,198,88,27.7,44.00007091,8.784128503,480.1191353
62,Male,45,198,88,27.7,41.80868894,8.213698306,475.09274
62,Male,45,198,88,27.7,43.31905928,8.567207235,477.8534923
62,Male,45,198,88,27.7,45.01078362,8.179672372,475.4854829
62,Male,45,198,88,27.7,45.95624386,8.346420707,487.429724
62,Male,45,198,88,27.7,44.80714391,8.604041766,469.6432651
62,Male,45,198,88,27.7,43.14211628,8.142688038,476.5184395
62,Male,45,198,88,27.7,44.89817107,8.512063074,476.6554946
62,Male,45,198,88,27.7,40.50582057,8.472585687,483.51558
63,Male,40,191,63,23.8,59.13679055,10.72224464,971.3403652
63,Male,40,191,63,23.8,54.49338503,10.49178096,946.8659126
63,Male,40,191,63,23.8,55.86944254,10.24673898,964.2482709
63,Male,40,191,63,23.8,54.58644074,10.28051379,976.9556959
63,Male,40,191,63,23.8,56.01289635,10.37345556,953.104086
63,Male,40,191,63,23.8,56.46701038,10.36377264,965.2469938
63,Male,40,191,63,23.8,55.09324291,10.28446809,990.6903013
63,Male,40,191,63,23.8,58.03519828,10.43480207,972.1396311
63,Male,40,191,63,23.8,58.81289565,10.56285418,994.553184
63,Male,40,191,63,23.8,56.8753516,10.77182,977.7792661
64,Male,54,155,80,28.2,64.26951202,11.77526458,863.2374587
64,Male,54,155,80,28.2,62.84695205,11.98087046,888.8663841
64,Male,54,155,80,28.2,62.09516308,12.04415221,910.4837513
64,Male,54,155,80,28.2,64.53814328,11.9015805,865.6460483
64,Male,54,155,80,28.2,64.30750695,12.52089055,880.1076106
64,Male,54,155,80,28.2,63.29540294,12.03321629,888.5422656
64,Male,54,155,80,28.2,61.19928553,12.04849946,881.4679086
64,Male,54,155,80,28.2,61.22998168,12.02553835,884.8705215
64,Male,54,155,80,28.2,65.15509942,11.55855887,887.3649113
64,Male,54,155,80,28.2,63.60964255,12.23908435,897.6411331
65,Male,49,164,54,27.3,58.07501128,3.301784296,697.5631479
65,Male,49,164,54,27.3,58.62933801,3.715365731,713.9871123
65,Male,49,164,54,27.3,55.00162392,3.522836058,715.6888206
65,Male,49,164,54,27.3,58.11191493,3.30576909,699.3717202
65,Male,49,164,54,27.3,60.95895314,3.387679776,718.0732471
65,Male,49,164,54,27.3,55.95182699,3.354517735,701.774372
65,Male,49,164,54,27.3,58.89891094,3.280387561,713.5256823
65,Male,49,164,54,27.3,55.89377336,3.37184527,701.7081547
65,Male,49,164,54,27.3,53.6598229,3.133957829,736.8178019
65,Male,49,164,54,27.3,55.53067674,3.841733474,698.338908
66,Female,50,192,84,19.3,65.4036733,14.21336366,520.2023116
66,Female,50,192,84,19.3,65.65957021,13.78261652,513.7942773
66,Female,50,192,84,19.3,63.97498895,13.98637641,521.4086452
66,Female,50,192,84,19.3,66.98770771,13.92168805,505.0545056
66,Female,50,192,84,19.3,64.18623405,13.73518342,504.2170375
66,Female,50,192,84,19.3,64.18061696,13.60282706,509.1620692
66,Female,50,192,84,19.3,69.03177528,14.00970072,505.5302205
66,Female,50,192,84,19.3,65.47446514,13.14775359,500.5784202
66,Female,50,192,84,19.3,67.27668865,14.02654189,488.6258033
66,Female,50,192,84,19.3,60.913436,14.04730194,505.4370668
67,Female,18,186,72,19,58.34347017,13.12582977,784.414762
67,Female,18,186,72,19,56.83492596,13.22837408,776.2640807
67,Female,18,186,72,19,58.77573511,13.30123161,765.306127
67,Female,18,186,72,19,57.82419784,13.26561676,790.975202
67,Female,18,186,72,19,56.65386383,13.16455947,763.9710636
67,Female,18,186,72,19,57.96198024,13.43075347,783.5684143
67,Female,18,186,72,19,57.67048295,13.32651388,780.4228984
67,Female,18,186,72,19,55.59541216,13.60862506,789.76621
67,Female,18,186,72,19,60.06753295,13.38243286,794.0308659
67,Female,18,186,72,19,57.7712467,13.12817141,778.0492385
68,Male,36,182,78,25.6,65.98059782,8.367311226,455.5081127
68,Male,36,182,78,25.6,66.01043784,8.322709878,474.5162426
68,Male,36,182,78,25.6,67.20447067,8.497714508,478.563196
68,Male,36,182,78,25.6,63.29832703,8.551565402,478.7372871
68,Male,36,182,78,25.6,68.79965273,8.755943917,467.3468856
68,Male,36,182,78,25.6,67.57044272,8.400647163,481.866165
68,Male,36,182,78,25.6,66.53169968,8.519903443,467.4074359
68,Male,36,182,78,25.6,68.46779819,8.532960356,481.227818
68,Male,36,182,78,25.6,66.81245061,8.44207141,489.9442423
68,Male,36,182,78,25.6,69.31006244,8.450185648,487.0113101
69,Female,19,157,92,22.5,84.05440931,8.013205862,325.7799965
69,Female,19,157,92,22.5,85.1204273,7.69063926,334.2032674
69,Female,19,157,92,22.5,86.58465035,7.523209437,311.7260539
69,Female,19,157,92,22.5,85.64097286,7.811152896,329.4636539
69,Female,19,157,92,22.5,89.49831452,7.390172283,312.9756097
69,Female,19,157,92,22.5,83.64997407,7.898778741,318.0633763
69,Female,19,157,92,22.5,84.45106958,7.442865728,308.8963244
69,Female,19,157,92,22.5,84.41944416,7.498998097,328.3083342
69,Female,19,157,92,22.5,86.67794925,7.646676765,317.608654
69,Female,19,157,92,22.5,87.04115193,7.99587921,324.4624725
70,Female,61,193,60,20.9,53.01131464,6.5725796,318.1017087
70,Female,61,193,60,20.9,58.12045496,6.093463765,299.2211521
70,Female,61,193,60,20.9,54.58732263,6.219430653,315.1397496
70,Female,61,193,60,20.9,59.69674994,5.985035524,309.4742869
70,Female,61,193,60,20.9,52.15666681,6.096331827,319.4925712
70,Female,61,193,60,20.9,54.50168198,6.486678791,322.9133366
70,Female,61,193,60,20.9,54.83619405,6.120646592,291.7031365
70,Female,61,193,60,20.9,56.79401733,6.284608632,297.9992909
70,Female,61,193,60,20.9,54.2646048,6.330166285,315.6405545
70,Female,61,193,60,20.9,56.02725655,5.971353786,308.8711889
71,Female,43,193,67,25.2,83.2152691,8.610277982,889.9624005
71,Female,43,193,67,25.2,84.98623043,8.680220117,887.2175669
71,Female,43,193,67,25.2,84.53517557,8.393097309,869.0365742
71,Female,43,193,67,25.2,79.51436333,8.792382491,913.2869624
71,Female,43,193,67,25.2,81.91184633,9.065863238,884.9946838
71,Female,43,193,67,25.2,84.80286909,8.671494009,912.2739883
71,Female,43,193,67,25.2,83.8238243,8.495370108,890.5040482
71,Female,43,193,67,25.2,87.59996451,8.442117478,870.2923682
71,Female,43,193,67,25.2,84.47256002,8.696963073,878.9372173
71,Female,43,193,67,25.2,84.07144474,9.07816752,878.48478
72,Female,49,154,96,22.4,63.43904888,3.7700638,416.1099043
72,Female,49,154,96,22.4,62.62301387,3.493777963,402.613292
72,Female,49,154,96,22.4,59.98792584,3.399085559,407.7882306
72,Female,49,154,96,22.4,59.44010522,3.528114484,395.6545245
72,Female,49,154,96,22.4,62.64726534,3.719249714,392.5158578
72,Female,49,154,96,22.4,62.92310849,3.412068051,394.7108302
72,Female,49,154,96,22.4,59.21724198,3.555679722,405.4499167
72,Female,49,154,96,22.4,61.72857497,3.557155983,403.435375
72,Female,49,154,96,22.4,62.62829453,3.23502368,432.6555999
72,Female,49,154,96,22.4,62.32844106,3.57523359,408.326291
73,Male,23,188,61,24.7,98.77011394,13.12570788,364.3412526
73,Male,23,188,61,24.7,97.6896847,13.23983818,359.5101394
73,Male,23,188,61,24.7,95.79485221,13.18939811,358.2747782
73,Male,23,188,61,24.7,97.12060067,13.26488868,364.2241109
73,Male,23,188,61,24.7,95.1557861,13.4041208,356.3248006
73,Male,23,188,61,24.7,98.17662862,13.38765674,365.447065
73,Male,23,188,61,24.7,96.4778447,13.21604246,369.4843323
73,Male,23,188,61,24.7,97.36750872,13.25413496,364.9012515
73,Male,23,188,61,24.7,92.20834181,13.25848007,344.7930545
73,Male,23,188,61,24.7,97.77220321,13.23692741,356.0660806
74,Female,49,153,58,23.8,117.6121793,3.65699658,493.0228877
74,Female,49,153,58,23.8,114.9379016,3.357621436,492.8748371
74,Female,49,153,58,23.8,115.2078847,3.543663514,506.2996862
74,Female,49,153,58,23.8,114.4168308,3.43919174,506.565891
74,Female,49,153,58,23.8,118.6462822,3.509319297,490.5978072
74,Female,49,153,58,23.8,112.6138865,3.56953164,522.8806676
74,Female,49,153,58,23.8,119.9530831,3.470661622,492.8858446
74,Female,49,153,58,23.8,111.8417874,3.24892972,479.0276405
74,Female,49,153,58,23.8,114.6775256,3.457764515,500.0685134
74,Female,49,153,58,23.8,115.1047293,3.448505856,503.300806
75,Male,21,155,59,25.2,94.62066488,6.96281076,697.1665297
75,Male,21,155,59,25.2,94.67116241,6.94679167,697.2132675
75,Male,21,155,59,25.2,93.60737519,7.217958417,722.6621824
75,Male,21,155,59,25.2,95.65271328,7.000734043,701.3550559
75,Male,21,155,59,25.2,90.24053119,6.50656594,676.8624042
75,Male,21,155,59,25.2,98.9191539,7.238871247,718.6645681
75,Male,21,155,59,25.2,94.73259503,6.91131071,679.216861
75,Male,21,155,59,25.2,95.33882689,6.8788925,700.5669792
75,Male,21,155,59,25.2,92.84389056,7.171683901,677.9337823
75,Male,21,155,59,25.2,90.29965366,6.678855877,711.8544329
76,Female,28,194,93,23.1,38.43110176,14.22730615,835.6090185
76,Female,28,194,93,23.1,36.85360025,14.19654069,828.3033878
76,Female,28,194,93,23.1,36.41779635,14.38905998,837.4414216
76,Female,28,194,93,23.1,37.13345849,13.5228927,822.8431363
76,Female,28,194,93,23.1,39.36037103,13.97524973,812.3636519
76,Female,28,194,93,23.1,34.90420767,13.73062873,859.5565383
76,Female,28,194,93,23.1,38.89554472,14.25552921,828.2334835
76,Female,28,194,93,23.1,40.01878812,14.07027796,854.2975516
76,Female,28,194,93,23.1,37.30788099,14.4631353,829.9674166
76,Female,28,194,93,23.1,42.55322985,13.76443863,852.8143753
77,Female,34,181,66,26.5,33.75690805,11.63253392,747.5340548
77,Female,34,181,66,26.5,32.19416211,12.07524899,749.3300727
77,Female,34,181,66,26.5,32.41025032,11.72270829,767.0233948
77,Female,34,181,66,26.5,37.57866515,11.57632866,765.661728
77,Female,34,181,66,26.5,35.72482178,11.85799522,771.957628
77,Female,34,181,66,26.5,31.79907371,11.89994458,753.7236309
77,Female,34,181,66,26.5,34.05983796,11.79131457,739.1383819
77,Female,34,181,66,26.5,35.02389043,11.87679145,762.5269253
77,Female,34,181,66,26.5,29.63908788,11.87743541,732.8819073
77,Female,34,181,66,26.5,33.41981373,11.79602389,752.1700004
78,Female,55,179,87,20.6,107.6995103,6.39020698,352.2603276
78,Female,55,179,87,20.6,101.8373844,6.182317536,346.6877241
78,Female,55,179,87,20.6,99.33973875,6.384852508,375.8129278
78,Female,55,179,87,20.6,104.2668922,6.199649361,341.9481474
78,Female,55,179,87,20.6,102.7437976,6.284827686,357.8960031
78,Female,55,179,87,20.6,103.3888069,5.879357645,347.3158957
78,Female,55,179,87,20.6,102.9968649,6.470556633,348.5311315
78,Female,55,179,87,20.6,98.29840839,5.939044864,374.5073914
78,Female,55,179,87,20.6,100.3716141,5.996582983,357.1326887
78,Female,55,179,87,20.6,105.7750167,6.524211767,355.2999278
79,Male,41,196,56,26.5,67.87719673,6.013205649,568.1219424
79,Male,41,196,56,26.5,69.77184609,5.877172823,560.2061088
79,Male,41,196,56,26.5,66.88881717,6.019632707,565.2891761
79,Male,41,196,56,26.5,66.02776943,6.104270895,560.7356687
79,Male,41,196,56,26.5,65.39371601,6.300440985,567.4021769
79,Male,41,196,56,26.5,68.7592098,6.21105611,556.9121814
79,Male,41,196,56,26.5,65.84359204,5.826493027,562.403262
79,Male,41,196,56,26.5,65.62580417,5.839974629,566.912892
79,Male,41,196,56,26.5,66.36548369,5.79024308,564.7145867
79,Male,41,196,56,26.5,64.9225235,5.983418863,563.3407747
80,Female,22,184,95,23.2,44.44549078,2.713487214,901.9178458
80,Female,22,184,95,23.2,41.43806008,2.962420458,925.1752631
80,Female,22,184,95,23.2,41.6479845,3.061730263,921.2431669
80,Female,22,184,95,23.2,42.32914025,3.059094837,908.5615772
80,Female,22,184,95,23.2,41.36200927,2.775445677,910.7948851
80,Female,22,184,95,23.2,38.7232174,2.916424076,933.4359093
80,Female,22,184,95,23.2,42.52934286,2.744036449,925.5384501
80,Female,22,184,95,23.2,41.38702897,2.88217445,916.3771292
80,Female,22,184,95,23.2,44.55806149,3.437374269,947.3154336
80,Female,22,184,95,23.2,43.33703891,2.853925053,927.3443554
81,Male,51,189,62,28.6,59.56075143,11.20055288,817.956009
81,Male,51,189,62,28.6,56.36907475,11.48688778,834.9979136
81,Male,51,189,62,28.6,59.60895899,11.29034783,807.5541133
81,Male,51,189,62,28.6,59.6079626,11.60501824,839.4877986
81,Male,51,189,62,28.6,60.45788763,11.0590535,827.1254676
81,Male,51,189,62,28.6,60.1474712,11.30953171,822.1134339
81,Male,51,189,62,28.6,60.00179011,11.84488487,845.3525679
81,Male,51,189,62,28.6,61.41615651,10.91340163,817.7376386
81,Male,51,189,62,28.6,59.23895834,11.32010557,824.6295367
81,Male,51,189,62,28.6,58.0953658,11.28993439,828.531755
82,Female,23,165,89,24.4,75.19209271,3.669595648,447.4504777
82,Female,23,165,89,24.4,76.3151317,3.625257906,438.9410258
82,Female,23,165,89,24.4,77.8131366,3.626091008,443.2401562
82,Female,23,165,89,24.4,75.77244644,3.73302016,440.6160244
82,Female,23,165,89,24.4,77.49389213,3.501158136,462.6659181
82,Female,23,165,89,24.4,76.5061941,3.730790357,446.6551187
82,Female,23,165,89,24.4,76.27567586,3.48004392,441.9651946
82,Female,23,165,89,24.4,75.69807851,3.811659288,463.5422061
82,Female,23,165,89,24.4,75.3802487,3.683271708,451.4654848
82,Female,23,165,89,24.4,74.5856611,3.206044588,474.8348396
83,Male,39,162,91,29.7,117.2969059,9.38715686,543.3390107
83,Male,39,162,91,29.7,115.4479291,9.572564623,547.1444096
83,Male,39,162,91,29.7,116.8251656,9.263938915,531.9956302
83,Male,39,162,91,29.7,115.7097363,9.160930469,524.4164611
83,Male,39,162,91,29.7,113.4524675,9.289171769,522.4695995
83,Male,39,162,91,29.7,117.3093918,9.142326758,531.9141561
83,Male,39,162,91,29.7,114.9205326,9.583182621,521.1368929
83,Male,39,162,91,29.7,118.9770221,9.503684536,548.1931399
83,Male,39,162,91,29.7,119.0416415,9.240331631,543.7366487
83,Male,39,162,91,29.7,117.515908,9.383734696,533.6182178
84,Female,28,199,58,25.4,79.57142391,14.40045982,859.0641078
84,Female,28,199,58,25.4,83.33853048,14.63252461,858.8685321
84,Female,28,199,58,25.4,81.96026885,14.97992425,823.1410843
84,Female,28,199,58,25.4,82.01356985,14.46977973,837.1619032
84,Female,28,199,58,25.4,80.87519891,14.48831779,842.0713526
84,Female,28,199,58,25.4,81.3675166,14.49762707,857.8485507
84,Female,28,199,58,25.4,83.94439641,14.99026763,821.9030482
84,Female,28,199,58,25.4,82.16367477,14.57144853,834.0881461
84,Female,28,199,58,25.4,80.88833657,14.59883154,836.8980217
84,Female,28,199,58,25.4,81.78774696,14.75741037,828.9346264
85,Male,33,191,99,21.1,84.25906617,4.552379769,721.8612718
85,Male,33,191,99,21.1,85.38272938,4.257331104,716.3911076
85,Male,33,191,99,21.1,85.02536391,4.282961405,716.9197813
85,Male,33,191,99,21.1,87.66037416,4.643587481,700.7068209
85,Male,33,191,99,21.1,87.44600484,4.779090509,680.3969255
85,Male,33,191,99,21.1,85.10303531,4.331889878,710.6271032
85,Male,33,191,99,21.1,85.25065347,4.23177061,716.5768861
85,Male,33,191,99,21.1,89.15453574,4.524435975,695.0987436
85,Male,33,191,99,21.1,85.82737594,4.17801905,701.7448073
85,Male,33,191,99,21.1,83.58566202,4.40329256,706.1836671
86,Male,50,179,76,28,45.18522915,13.81741006,487.595764
86,Male,50,179,76,28,45.57484117,13.86369364,493.15286
86,Male,50,179,76,28,41.41608251,13.6545368,476.4076817
86,Male,50,179,76,28,43.16600098,14.32780192,479.7411969
86,Male,50,179,76,28,41.36540462,13.94764022,491.2543973
